victim_date,vehicle,age,severity
2021-11-11,TRANSPORTE PUBLICO,15,SD
2021-11-11,MOTO,25,SD
2021-11-12,MOTO,23,SD
2021-11-13,CICLISTA,19,SD
2021-11-14,MOTO,25,SD
2021-11-14,MOTO,24,SD
2021-11-15,MOTO,34,SD
2021-11-16,PEATON,38,GRAVE
2021-11-25,PEATON,42,SD
2021-11-06,PEATON,8,SD
2021-11-12,TRANSPORTE PUBLICO,44,SD
2021-12-01,SD,20,SD
2021-12-03,CICLISTA,46,SD
2021-12-05,AUTO,29,SD
2021-12-04,TRANSPORTE PUBLICO,13,SD
2021-12-08,MOTO,24,SD
2021-12-12,PEATON,27,SD
2021-12-14,MOTO,31,SD
2021-12-17,SD,30,SD
2021-12-15,CICLISTA,30,SD
2021-12-19,MOTO,26,SD
2021-12-22,SD,37,SD
2021-12-22,SD,15,SD
2021-12-23,SD,61,SD
2021-12-23,SD,SD,GRAVE
2021-01-07,MOTO,55,SD
2021-01-09,CICLISTA,31,SD
2021-01-11,SD,75,SD
2021-01-14,MOTO,26,SD
2021-01-20,MOTO,32,SD
2021-01-21,PEATON,62,SD
2021-01-18,CICLISTA,42,SD
2021-01-27,AUTO,23,SD
2021-02-16,AUTO,54,SD
2021-01-20,PEATON,32,SD
2021-01-29,AUTO,55,SD
2021-02-20,PEATON,67,SD
2021-03-02,MOTO,47,SD
2021-03-04,PEATON,54,SD
2021-03-09,AUTO,16,SD
2021-03-09,AUTO,52,SD
2021-03-09,MOTO,24,SD
2021-03-06,AUTO,52,SD
2021-02-08,TRANSPORTE PUBLICO,59,SD
2021-03-27,MOTO,29,SD
2021-03-03,CICLISTA,22,SD
2021-03-30,MOTO,36,SD
2021-03-30,MOTO,SD,SD
2021-04-14,MOTO,36,SD
2021-04-14,AUTO,43,SD
2021-04-19,MOTO,37,SD
2021-03-16,SD,SD,SD
2021-03-16,MOTO,26,SD
2021-04-27,PEATON,50,SD
2021-04-27,PEATON,50,SD
2021-04-16,CICLISTA,29,SD
2021-04-28,SD,41,SD
2021-04-28,CICLISTA,54,SD
2021-05-04,SD,SD,SD
2021-05-11,SD,SD,SD
2021-05-19,SD,SD,SD
2021-05-18,SD,SD,SD
2021-05-30,SD,SD,SD
2021-06-02,MOTO,38,SD
2021-06-08,SD,21,SD
2021-06-10,CAMION,23,SD
2021-05-28,MOTO,46,SD
2021-06-16,MOTO,23,SD
2021-06-17,MOTO,33,SD
2021-06-17,MOTO,SD,SD
2021-06-20,AUTO,27,SD
2021-06-22,CICLISTA,25,SD
2021-06-26,PEATON,20,SD
2021-06-09,MOTO,33,SD
2021-06-27,AUTO,19,SD
2021-07-03,TRANSPORTE PUBLICO,24,SD
2021-07-05,MOTO,28,SD
2021-07-06,MOTO,23,SD
2021-07-05,PEATON,55,SD
2021-06-26,SD,41,SD
2021-07-03,CICLISTA,35,SD
2021-06-20,SD,16,SD
2021-07-02,SD,38,SD
2021-07-12,MOTO,32,GRAVE
2021-07-16,CICLISTA,48,SD
2021-07-15,MOTO,44,SD
2021-07-23,MOTO,61,SD
2021-07-26,MOTO,43,SD
2021-07-26,AUTO,41,SD
2021-07-30,CICLISTA,61,SD
2021-07-31,CICLISTA,26,SD
2021-07-31,SD,29,SD
2021-08-12,SD,SD,GRAVE
2021-07-21,SD,40,SD
2021-07-28,SD,12,SD
2021-08-12,SD,64,SD
2021-08-27,SD,51,SD
2021-08-28,MOTO,18,GRAVE
2021-09-10,SD,SD,SD
2021-09-19,SD,17,SD
2021-09-21,SD,41,SD
2021-09-21,SD,45,SD
2021-09-23,SD,19,SD
2021-09-27,CICLISTA,19,SD
2021-09-30,CICLISTA,29,SD
2021-10-01,SD,27,SD
2021-10-02,SD,43,SD
2021-10-02,SD,39,SD
2021-10-02,SD,24,SD
2021-09-14,SD,44,SD
2021-10-09,SD,43,SD
2021-10-10,SD,39,SD
2021-10-10,SD,33,SD
2021-10-10,SD,26,SD
2021-10-14,SD,23,SD
2021-10-24,SD,16,SD
2021-10-26,SD,10,SD
2021-08-24,SD,24,SD
2021-10-30,SD,30,SD
2021-11-06,MOTO,37,SD
2021-11-12,CAMION,49,SD
2021-10-20,SD,SD,SD
2021-11-20,SD,19,SD
2021-12-03,MOTO,25,SD
2021-12-06,SD,37,SD
2021-12-18,SD,39,SD
2021-12-22,SD,SD,SD
2021-12-24,SD,28,SD
2021-12-27,SD,41,SD
2021-12-27,SD,40,SD
2021-06-28,AUTO,SD,SD
2021-07-25,MOTO,20,SD
2021-09-28,SD,SD,SD
2021-10-05,TRANSPORTE PUBLICO,71,SD
2021-09-26,SD,SD,SD
2021-10-09,MOTO,31,SD
2021-11-02,AUTO,26,SD
2021-11-24,PEATON,33,SD
2021-11-23,MOTO,22,SD
2021-11-22,MOTO,23,SD
2021-12-04,SD,22,SD
2021-12-10,SD,19,SD
2021-12-12,MOTO,23,SD
2021-12-16,SD,SD,SD
2021-12-17,AUTO,SD,SD
2021-12-17,AUTO,23,SD
2021-12-17,AUTO,SD,SD
2021-12-17,AUTO,SD,SD
2021-12-17,AUTO,35,SD
2021-12-17,AUTO,34,SD
2021-12-17,AUTO,33,SD
2021-12-17,AUTO,22,SD
2021-12-15,SD,36,SD
2021-12-27,CICLISTA,23,SD
2021-01-05,TRANSPORTE PUBLICO,34,SD
2021-01-01,MOTO,25,SD
2021-01-13,MOTO,48,sd
2021-01-20,CICLISTA,33,SD
2021-01-18,AUTO,38,SD
2021-01-28,AUTO,24,SD
2021-01-31,MOTO,33,SD
2021-02-04,AUTO,51,SD
2021-02-10,AUTO,8,SD
2021-02-27,MOTO,41,SD
2021-02-27,MOTO,24,SD
2021-03-12,PEATON,73,SD
2021-03-09,CICLISTA,50,SD
2021-04-14,MOTO,22,SD
2021-03-29,SD,SD,SD
2021-06-02,MOTO,50,SD
2021-04-10,SD,5,GRAVE
2021-06-08,TRANSPORTE PUBLICO,49,SD
2021-06-10,TAXI,47,SD
2021-06-20,PEATON,30,SD
2021-07-06,MOTO,21,SD
2021-07-16,SD,24,SD
2021-09-17,MOTO,28,SD
2021-09-29,CICLISTA,39,SD
2021-09-29,CICLISTA,4,SD
2021-10-15,MOTO,44,SD
2021-10-15,UTILITARIO,23,SD
2021-10-23,SD,42,SD
2021-10-29,SD,57,SD
2021-11-04,TRANSPORTE PUBLICO,28,SD
2021-11-13,AUTO,23,SD
2021-11-19,CICLISTA,28,SD
2021-11-29,MOTO,45,SD
2021-11-29,TAXI,51,SD
2021-11-26,MOTO,34,SD
2021-12-04,PEATON,42,SD
2021-12-05,SD,40,SD
2021-12-06,SD,28,SD
2021-12-06,SD,33,SD
2021-12-07,SD,32,SD
2021-12-07,AUTO,39,SD
2021-12-17,SD,45,SD
2021-11-18,MOTO,38,SD
2021-12-23,MOTO,37,SD
2021-01-13,AUTO,28,SD
2021-02-03,CICLISTA,39,SD
2021-02-19,MOTO,46,SD
2021-02-26,MOTO,29,SD
2021-02-28,CICLISTA,23,SD
2021-03-12,MOTO,30,SD
2021-03-25,AUTO,40,SD
2021-03-23,CICLISTA,64,SD
2021-04-05,MOVIL,27,SD
2021-03-31,MOTO,51,SD
2021-04-09,TRANSPORTE PUBLICO,42,SD
2021-04-30,CICLISTA,42,SD
2021-04-23,SD,SD,SD
2021-05-22,SD,SD,SD
2021-05-23,SD,37,GRAVE
2021-05-26,SD,SD,SD
2021-05-28,CICLISTA,65,SD
2021-06-04,PEATON,22,SD
2021-06-06,CICLISTA,57,SD
2021-06-08,PEATON,86,SD
2021-07-16,CICLISTA,32,SD
2021-07-19,SD,57,SD
2021-07-20,PEATON,49,SD
2021-08-06,SD,32,SD
2021-08-25,SD,30,SD
2021-08-27,SD,SD,SD
2021-09-01,SD,33,SD
2021-09-25,SD,9,SD
2021-09-27,SD,23,SD
2021-10-05,SD,90,SD
2021-10-06,SD,26,SD
2021-10-21,SD,35,GRAVE
2021-07-09,SD,50,SD
2021-10-25,SD,37,SD
2021-10-25,SD,35,SD
2021-10-28,SD,31,SD
2021-10-28,SD,21,SD
2021-11-15,AUTO,25,SD
2021-11-26,PEATON,24,SD
2021-12-05,CICLISTA,29,SD
2021-12-06,MOTO,33,SD
2021-12-01,TRANSPORTE PUBLICO,60,SD
2021-12-09,TAXI,20,SD
2021-06-24,SD,35,SD
2021-12-26,SD,50,SD
2021-01-29,MOTO,SD,SD
2021-01-29,MOTO,28,SD
2021-02-06,CICLISTA,31,SD
2021-02-17,MOTO,24,SD
2021-02-18,CICLISTA,23,GRAVE
2021-03-11,MOTO,39,SD
2021-03-13,CICLISTA,34,SD
2021-04-05,MOTO,34,SD
2021-04-23,MOTO,33,SD
2021-04-28,MOVIL,37,SD
2021-04-29,MOTO,21,SD
2021-04-30,CICLISTA,34,SD
2021-05-02,CICLISTA,46,SD
2021-06-17,CICLISTA,32,SD
2021-06-10,CICLISTA,21,SD
2021-06-30,AUTO,29,SD
2021-06-30,SD,26,SD
2021-06-30,SD,82,SD
2021-07-10,CICLISTA,24,SD
2021-07-20,MOTO,35,SD
2021-07-22,PEATON,65,SD
2021-07-22,PEATON,19,SD
2021-08-06,TRANSPORTE PUBLICO,80,SD
2021-08-13,MOTO,22,SD
2021-08-22,PEATON,32,SD
2021-08-20,MOTO,38,SD
2021-08-25,TRANSPORTE PUBLICO,40,SD
2021-09-08,MOTO,31,SD
2021-09-12,PEATON,76,SD
2021-09-16,PEATON,46,SD
2021-09-29,PEATON,SD,SD
2021-09-29,PEATON,65,SD
2021-09-29,PEATON,SD,SD
2021-10-01,MOTO,27,SD
2021-10-05,MOTO,SD,SD
2021-09-18,SD,46,SD
2021-10-05,SD,60,SD
2021-10-20,PEATON,67,SD
2021-10-22,MOTO,26,SD
2021-10-18,CICLISTA,34,SD
2021-10-25,PEATON,49,SD
2021-10-29,MOTO,27,SD
2021-10-30,CICLISTA,27,SD
2021-11-02,CICLISTA,25,SD
2021-11-02,CICLISTA,22,SD
2021-10-22,SD,26,SD
2021-11-05,PEATON,40,SD
2021-11-09,MOTO,37,SD
2021-11-10,TRANSPORTE PUBLICO,8,SD
2021-11-07,AUTO,45,SD
2021-11-13,CICLISTA,30,SD
2021-11-15,MOTO,19,SD
2021-11-16,CICLISTA,23,SD
2021-11-18,CICLISTA,38,SD
2021-11-21,MOTO,54,SD
2021-12-04,CICLISTA,31,SD
2021-12-04,PEATON,21,SD
2021-12-07,MOTO,45,SD
2021-12-07,PEATON,63,SD
2021-12-05,CICLISTA,34,SD
2021-12-11,MOTO,23,SD
2021-12-16,SD,SD,SD
2021-12-16,CICLISTA,13,SD
2021-12-17,CICLISTA,44,SD
2021-12-18,CICLISTA,20,SD
2021-12-20,SD,30,SD
2021-12-20,TRANSPORTE PUBLICO,74,SD
2021-12-20,TRANSPORTE PUBLICO,31,SD
2021-12-29,PEATON,43,SD
2021-12-30,PEATON,SD,SD
2021-12-31,SD,22,SD
2021-01-07,MOTO,34,SD
2021-01-22,PEATON,51,SD
2021-01-28,TRANSPORTE PUBLICO,64,SD
2021-01-28,CICLISTA,37,SD
2021-02-17,CICLISTA,46,SD
2021-02-21,MOTO,25,SD
2021-03-15,TRANSPORTE PUBLICO,62,SD
2021-03-17,PEATON,68,SD
2021-03-27,PEATON,6,GRAVE
2021-03-30,PEATON,9,SD
2021-04-08,SD,65,SD
2021-04-25,AUTO,32,SD
2021-04-25,AUTO,31,SD
2021-04-25,AUTO,29,SD
2021-04-25,AUTO,33,SD
2021-04-27,CICLISTA,36,SD
2021-06-03,MOTO,53,GRAVE
2021-06-04,MOTO,39,SD
2021-06-05,MOTO,36,SD
2021-06-08,MOTO,27,SD
2021-06-11,CICLISTA,SD,SD
2021-06-18,MOTO,20,SD
2021-06-21,CICLISTA,63,SD
2021-06-23,CICLISTA,31,SD
2021-06-27,MOTO,38,SD
2021-07-07,CICLISTA,33,SD
2021-07-09,MOTO,40,SD
2021-07-01,CICLISTA,30,SD
2021-07-10,MOTO,29,SD
2021-07-13,AUTO,37,SD
2021-07-13,AUTO,36,SD
2021-07-17,MOTO,41,SD
2021-07-26,MOTO,48,SD
2021-07-30,MOTO,27,SD
2021-07-20,SD,SD,SD
2021-07-24,SD,30,SD
2021-08-06,MOTO,SD,SD
2021-08-07,PEATON,12,SD
2021-08-13,PEATON,25,SD
2021-08-14,MOTO,44,SD
2021-08-16,MOTO,45,SD
2021-08-20,MOTO,29,SD
2021-08-23,TRANSPORTE PUBLICO,23,SD
2021-08-25,CICLISTA,SD,SD
2021-08-26,PEATON,57,SD
2021-08-26,UTILITARIO,64,SD
2021-09-02,AUTO,50,SD
2021-09-06,PEATON,95,GRAVE
2021-09-15,CICLISTA,32,SD
2021-09-23,MOTO,SD,SD
2021-09-24,PEATON,8,SD
2021-09-26,MOTO,27,SD
2021-09-28,MOTO,SD,GRAVE
2021-10-07,AUTO,61,SD
2021-10-07,AUTO,53,SD
2021-10-07,AUTO,10,SD
2021-10-07,UTILITARIO,46,SD
2021-10-26,MOTO,43,GRAVE
2021-10-26,MOTO,SD,SD
2021-10-30,MOTO,29,SD
2021-11-02,MOTO,28,SD
2021-11-04,CICLISTA,44,SD
2021-11-10,TRANSPORTE PUBLICO,43,SD
2021-11-11,MOTO,32,SD
2021-11-11,PEATON,64,SD
2021-11-08,CICLISTA,47,SD
2021-11-18,TAXI,58,SD
2021-11-18,TAXI,50,SD
2021-11-20,MOTO,47,SD
2021-11-23,PEATON,45,GRAVE
2021-11-23,PEATON,21,SD
2021-11-30,MOTO,42,SD
2021-12-02,CICLISTA,30,SD
2021-12-02,CICLISTA,26,SD
2021-09-28,SD,8,SD
2021-12-12,MOTO,23,SD
2021-12-14,MOTO,42,SD
2021-12-16,MOTO,49,SD
2021-12-16,TRANSPORTE PUBLICO,SD,SD
2021-12-20,MOTO,45,SD
2021-12-20,MOTO,27,SD
2021-12-22,PEATON,68,SD
2021-12-22,CICLISTA,50,SD
2021-12-23,CICLISTA,21,SD
2021-12-23,PEATON,47,SD
2021-03-31,PEATON,61,SD
2021-03-29,CICLISTA,25,SD
2021-04-09,SD,32,SD
2021-04-09,CICLISTA,19,SD
2021-04-11,PEATON,42,SD
2021-05-08,SD,SD,SD
2021-05-12,SD,SD,SD
2021-06-02,CICLISTA,50,SD
2021-06-11,SD,39,SD
2021-06-21,MOTO,24,SD
2021-06-30,MOTO,38,SD
2021-07-05,SD,31,SD
2021-07-25,SD,68,SD
2021-07-25,SD,50,SD
2021-07-25,SD,52,SD
2021-07-26,MOTO,23,SD
2021-07-26,CICLISTA,32,SD
2021-08-08,SD,23,SD
2021-08-13,PEATON,35,SD
2021-08-17,SD,24,SD
2021-08-26,PEATON,19,SD
2021-08-26,SD,SD,SD
2021-08-27,PEATON,19,SD
2021-08-27,PEATON,23,SD
2021-09-01,SD,57,SD
2021-09-06,SD,33,SD
2021-09-01,SD,30,SD
2021-09-11,SD,29,SD
2021-09-16,SD,33,SD
2021-09-23,SD,SD,SD
2021-10-04,CICLISTA,47,SD
2021-09-29,SD,54,SD
2021-10-07,MOTO,25,SD
2021-10-13,SD,33,SD
2021-10-17,SD,24,SD
2021-10-17,SD,35,SD
2021-10-28,SD,22,SD
2021-11-05,PEATON,67,SD
2021-10-22,SD,SD,SD
2021-11-11,SD,27,SD
2021-10-31,SD,48,SD
2021-11-11,SD,30,SD
2021-11-19,CICLISTA,35,SD
2021-12-04,SD,37,SD
2021-12-23,SD,20,SD
2021-12-24,SD,45,SD
2021-03-29,MOTO,41,SD
2021-05-16,SD,SD,SD
2021-06-10,PEATON,38,SD
2021-06-23,MOTO,60,SD
2021-06-30,PEATON,42,SD
2021-06-11,SD,37,SD
2021-07-04,SD,32,SD
2021-07-04,SD,36,SD
2021-07-04,SD,37,SD
2021-07-04,SD,42,SD
2021-07-05,MOTO,SD,SD
2021-07-12,MOTO,SD,SD
2021-07-12,MOTO,57,SD
2021-07-18,MOTO,27,SD
2021-07-22,MOTO,28,SD
2021-07-15,SD,42,SD
2021-07-29,MOTO,33,SD
2021-07-31,AUTO,22,SD
2021-07-31,AUTO,5,SD
2021-07-28,SD,SD,SD
2021-08-03,SD,27,SD
2021-08-03,SD,14,SD
2021-08-03,SD,26,SD
2021-08-10,SD,67,SD
2021-08-12,SD,27,SD
2021-08-13,SD,29,SD
2021-08-15,SD,40,SD
2021-08-19,SD,SD,SD
2021-08-30,SD,62,SD
2021-09-09,SD,54,SD
2021-09-14,SD,74,GRAVE
2021-09-14,SD,37,SD
2021-09-18,SD,34,SD
2021-09-09,TRANSPORTE PUBLICO,68,SD
2021-09-21,AUTO,39,SD
2021-09-21,AUTO,30,SD
2021-09-21,AUTO,26,SD
2021-09-07,AUTO,39,SD
2021-09-24,SD,5,SD
2021-10-01,SD,SD,SD
2021-10-04,SD,40,SD
2021-10-05,CICLISTA,40,SD
2021-09-30,MOTO,49,SD
2021-10-07,MOTO,37,SD
2021-10-11,SD,43,SD
2021-10-14,PEATON,SD,SD
2021-10-08,SD,56,SD
2021-10-08,SD,49,SD
2021-10-07,SD,SD,SD
2021-10-18,SD,26,SD
2021-10-26,PEATON,49,SD
2021-10-28,SD,35,SD
2021-11-16,MOTO,35,SD
2021-11-14,MOTO,SD,SD
2021-11-14,MOTO,20,SD
2021-11-17,CICLISTA,41,SD
2021-11-19,CICLISTA,40,SD
2021-09-30,SD,27,SD
2021-11-23,PEATON,26,SD
2021-11-24,UTILITARIO,SD,SD
2021-11-26,SD,39,SD
2021-08-09,SD,SD,SD
2021-11-25,CICLISTA,46,SD
2021-12-03,SD,65,SD
2021-12-10,SD,SD,SD
2021-12-12,SD,28,SD
2021-12-15,SD,SD,SD
2021-12-16,SD,43,SD
2021-12-16,SD,32,SD
2021-12-17,SD,37,SD
2021-12-14,SD,53,SD
2021-12-22,SD,25,SD
2021-12-25,SD,31,SD
2021-12-30,SD,23,SD
2021-01-06,MOTO,48,SD
2021-01-19,MOTO,5,SD
2021-01-20,MOTO,43,SD
2021-01-28,MOTO,49,SD
2021-01-28,SD,11,SD
2021-01-28,SD,22,SD
2021-01-29,MOTO,35,SD
2021-02-03,MOTO,32,SD
2021-02-05,MOTO,32,SD
2021-02-12,PEATON,25,SD
2021-02-20,CICLISTA,38,SD
2021-03-01,CICLISTA,46,SD
2021-03-12,UTILITARIO,SD,SD
2021-03-16,AUTO,48,SD
2021-03-16,MOTO,58,SD
2021-03-22,MOTO,23,SD
2021-04-19,MOTO,42,SD
2021-04-23,SD,SD,SD
2021-04-26,TRANSPORTE PUBLICO,55,SD
2021-04-28,TRANSPORTE PUBLICO,59,SD
2021-04-28,TRANSPORTE PUBLICO,SD,SD
2021-04-28,TRANSPORTE PUBLICO,26,SD
2021-04-28,TRANSPORTE PUBLICO,39,SD
2021-04-28,TRANSPORTE PUBLICO,34,SD
2021-04-28,TRANSPORTE PUBLICO,31,SD
2021-04-28,TRANSPORTE PUBLICO,35,SD
2021-05-11,SD,SD,SD
2021-05-13,SD,SD,SD
2021-05-18,SD,SD,SD
2021-06-11,MOTO,59,SD
2021-06-12,PEATON,64,SD
2021-06-18,MOTO,19,SD
2021-06-22,PEATON,58,SD
2021-07-02,UTILITARIO,SD,SD
2021-07-02,UTILITARIO,SD,SD
2021-06-04,SD,73,SD
2021-06-22,SD,52,SD
2021-08-05,SD,40,GRAVE
2021-08-06,AUTO,SD,SD
2021-08-07,SD,26,SD
2021-08-10,MOTO,48,SD
2021-08-13,AUTO,46,SD
2021-08-13,AUTO,43,SD
2021-08-17,SD,27,SD
2021-08-18,SD,58,SD
2021-08-18,SD,37,SD
2021-08-18,SD,27,SD
2021-08-18,SD,56,SD
2021-08-22,SD,68,SD
2021-09-07,AUTO,22,SD
2021-09-09,CICLISTA,47,SD
2021-09-10,MOTO,34,SD
2021-09-15,TRANSPORTE PUBLICO,44,SD
2021-09-08,PEATON,61,SD
2021-09-17,MOTO,36,SD
2021-09-18,TRANSPORTE PUBLICO,28,SD
2021-09-20,CICLISTA,25,SD
2021-09-22,SD,53,SD
2021-09-25,SD,22,SD
2021-09-30,SD,26,SD
2021-10-07,SD,42,SD
2021-10-11,MOTO,30,SD
2021-10-09,SD,65,SD
2021-10-16,SD,SD,SD
2021-10-18,SD,37,SD
2021-10-17,SD,54,SD
2021-10-26,SD,SD,SD
2021-10-27,SD,22,SD
2021-10-27,SD,48,SD
2021-10-08,SD,59,SD
2021-11-14,CICLISTA,21,SD
2021-11-09,MOTO,54,SD
2021-11-18,MOTO,28,SD
2021-11-26,UTILITARIO,44,SD
2021-12-01,SD,57,SD
2021-12-04,PEATON,76,SD
2021-12-08,CICLISTA,22,SD
2021-12-09,AUTO,42,SD
2021-12-09,AUTO,12,SD
2021-12-09,AUTO,45,SD
2021-12-10,SD,21,SD
2021-12-10,SD,24,SD
2021-12-11,PEATON,31,SD
2021-12-16,SD,23,SD
2021-12-17,MOTO,27,SD
2021-12-19,CICLISTA,27,SD
2021-12-20,SD,27,SD
2021-01-24,MOTO,27,GRAVE
2021-01-24,MOTO,19,SD
2021-01-24,MOTO,55,SD
2021-02-24,MOTO,39,SD
2021-03-09,SD,SD,SD
2021-03-09,MOTO,49,GRAVE
2021-03-09,PEATON,44,SD
2021-03-13,SD,SD,SD
2021-03-15,PEATON,51,GRAVE
2021-03-19,PEATON,26,SD
2021-05-21,SD,SD,SD
2021-06-12,PEATON,85,SD
2021-06-16,TRANSPORTE PUBLICO,9,SD
2021-06-20,MOTO,26,SD
2021-06-25,CICLISTA,26,SD
2021-07-10,MOTO,22,SD
2021-07-18,UTILITARIO,SD,SD
2021-07-27,AUTO,SD,SD
2021-07-27,AUTO,28,SD
2021-08-10,CICLISTA,33,SD
2021-08-13,MOTO,30,SD
2021-08-14,TRANSPORTE PUBLICO,43,SD
2021-08-28,TRANSPORTE PUBLICO,33,SD
2021-10-01,MOTO,30,SD
2021-09-29,SD,SD,SD
2021-05-03,SD,33,SD
2021-10-10,TRANSPORTE PUBLICO,39,SD
2021-10-10,TRANSPORTE PUBLICO,32,SD
2021-09-28,PEATON,67,SD
2021-10-15,CICLISTA,SD,SD
2021-10-26,SD,SD,SD
2021-10-26,MOTO,42,SD
2021-11-12,PEATON,19,SD
2021-11-13,PEATON,67,SD
2021-11-17,CICLISTA,43,SD
2021-11-04,MOTO,32,SD
2021-11-22,MOTO,24,SD
2021-11-26,TRANSPORTE PUBLICO,40,SD
2021-12-04,MOTO,34,SD
2021-12-04,MOTO,47,SD
2021-12-04,TRANSPORTE PUBLICO,61,SD
2021-12-06,MOTO,22,SD
2021-12-07,AUTO,29,SD
2021-12-11,PEATON,55,SD
2021-12-11,PEATON,36,SD
2021-12-22,SD,31,SD
2021-01-11,CICLISTA,8,SD
2021-01-25,TRANSPORTE PUBLICO,38,SD
2021-08-06,SD,47,SD
2021-08-06,SD,37,SD
2021-08-23,MOTO,37,SD
2021-08-23,MOTO,25,SD
2021-08-16,SD,31,SD
2021-09-10,CICLISTA,23,SD
2021-09-12,SD,39,SD
2021-09-13,MOTO,27,SD
2021-09-26,TAXI,23,SD
2021-09-26,TAXI,20,SD
2021-09-26,TAXI,43,SD
2021-10-22,PEATON,49,SD
2021-10-01,SD,68,SD
2021-12-02,CICLISTA,49,SD
2021-12-17,SD,41,SD
2021-12-23,MOTO,22,SD
2021-01-03,SD,38,SD
2021-01-11,TAXI,61,SD
2021-01-11,TAXI,57,SD
2021-01-03,SD,SD,SD
2021-01-16,MOTO,40,GRAVE
2021-01-25,MOTO,26,SD
2021-01-27,MOTO,29,SD
2021-01-27,MOTO,22,SD
2021-01-27,MOTO,20,SD
2021-02-03,PEATON,38,SD
2021-02-10,CICLISTA,35,SD
2021-02-17,CICLISTA,19,SD
2021-02-23,PEATON,11,SD
2021-03-03,CICLISTA,22,SD
2021-03-05,CICLISTA,33,SD
2021-03-05,SD,10,SD
2021-03-05,SD,33,SD
2021-03-08,MOTO,50,SD
2021-03-16,TRANSPORTE PUBLICO,49,SD
2021-03-23,CICLISTA,25,SD
2021-03-31,PEATON,69,SD
2021-04-11,TAXI,53,SD
2021-04-12,MOTO,31,SD
2021-04-13,CICLISTA,23,SD
2021-04-13,MOTO,52,SD
2021-04-08,MOTO,26,SD
2021-04-19,MOVIL,26,SD
2021-04-21,TRANSPORTE PUBLICO,62,SD
2021-04-29,CICLISTA,52,SD
2021-04-29,PEATON,37,SD
2021-04-29,SD,25,SD
2021-04-30,SD,30,SD
2021-05-28,PEATON,61,GRAVE
2021-06-01,CICLISTA,40,SD
2021-06-15,TAXI,65,SD
2021-06-22,SD,34,SD
2021-06-22,SD,31,SD
2021-06-23,CICLISTA,27,SD
2021-06-23,CICLISTA,54,SD
2021-06-22,CICLISTA,36,SD
2021-06-27,SD,37,SD
2021-06-24,PEATON,40,SD
2021-06-30,MOTO,43,SD
2021-07-11,SD,SD,SD
2021-07-23,MOTO,43,SD
2021-07-23,MOTO,39,SD
2021-07-28,MOTO,31,SD
2021-08-01,SD,32,SD
2021-08-09,MOTO,55,SD
2021-08-08,MOTO,26,SD
2021-08-07,CICLISTA,34,SD
2021-08-18,MOTO,18,SD
2021-08-20,SD,84,SD
2021-08-22,CICLISTA,29,GRAVE
2021-09-09,SD,27,SD
2021-09-10,TRANSPORTE PUBLICO,64,SD
2021-09-14,SD,31,SD
2021-09-13,SD,40,SD
2021-09-22,PEATON,24,SD
2021-09-24,SD,82,SD
2021-09-27,SD,63,SD
2021-09-27,SD,20,SD
2021-10-06,SD,29,SD
2021-10-11,TRANSPORTE PUBLICO,59,SD
2021-10-11,SD,SD,SD
2021-10-14,SD,72,SD
2021-10-18,SD,31,SD
2021-10-20,SD,44,SD
2021-10-26,AUTO,76,SD
2021-10-25,SD,33,SD
2021-10-16,SD,22,SD
2021-10-19,SD,14,SD
2021-11-09,AUTO,SD,SD
2021-11-11,MOTO,26,SD
2021-11-16,AUTO,SD,SD
2021-11-16,AUTO,SD,SD
2021-11-20,MOTO,25,SD
2021-11-30,AUTO,30,SD
2021-12-07,SD,49,SD
2021-12-07,SD,34,SD
2021-12-10,SD,44,SD
2021-12-17,SD,22,SD
2021-12-21,CICLISTA,48,SD
2021-12-28,MOTO,28,SD
2021-12-25,SD,44,SD
2021-01-27,MOTO,45,SD
2021-02-26,CICLISTA,34,SD
2021-04-05,CICLISTA,49,SD
2021-04-03,CICLISTA,31,SD
2021-04-01,PEATON,47,SD
2021-04-17,CICLISTA,43,SD
2021-04-20,MOTO,44,SD
2021-04-23,MOTO,59,SD
2021-03-08,SD,SD,SD
2021-05-05,SD,SD,SD
2021-05-22,SD,SD,SD
2021-05-07,SD,SD,SD
2021-06-04,MOTO,30,SD
2021-06-04,AUTO,38,SD
2021-05-20,PEATON,44,SD
2021-06-23,MOTO,24,SD
2021-06-24,UTILITARIO,26,SD
2021-08-16,SD,35,SD
2021-08-26,SD,32,SD
2021-09-17,SD,17,SD
2021-09-23,SD,53,SD
2021-10-04,SD,56,SD
2021-10-08,SD,59,SD
2021-05-09,SD,57,SD
2021-10-20,SD,SD,SD
2021-11-26,PEATON,53,SD
2021-12-03,PEATON,15,SD
2021-12-14,SD,SD,SD
2021-12-16,PEATON,69,SD
2021-12-16,SD,23,SD
2021-12-18,SD,19,SD
2021-12-18,SD,19,SD
2021-12-21,SD,24,SD
2021-12-23,SD,SD,SD
2021-12-27,MOTO,25,SD
2021-12-27,MOTO,26,SD
2021-12-28,MOTO,54,SD
2021-12-28,CICLISTA,SD,SD
2021-12-31,SD,58,SD
2021-01-08,MOTO,SD,SD
2021-01-12,AUTO,40,SD
2021-01-18,MOTO,42,SD
2021-01-20,PEATON,51,SD
2021-01-31,SD,SD,SD
2021-02-04,MOTO,46,SD
2021-02-10,CICLISTA,32,SD
2021-02-19,CICLISTA,25,SD
2021-02-22,MOTO,31,SD
2021-03-01,CICLISTA,70,SD
